time,unit_impulse,unit_step,rectangular_pulse,sine_wave,cosine_wave,square_wave,triangular_wave,sawtooth_wave,exponential_decay,complex_exponential_real,complex_exponential_imag,gaussian_pulse,sinc_function,chirp_signal,white_noise,impulse_train
0.529,0.0,1.0,1.0,-0.7901550123756901,-0.6129070536529768,-1.0,0.41999999999999993,0.29000000000000004,2.5419346516199247e-05,-0.6129070536529768,-0.7901550123756901,0.8451847808236714,0.9944756206207063,0.9597343302025946,0.8208185736391511,0.0
0.53,0.0,1.0,1.0,-0.8090169943749481,-0.5877852522924722,-1.0,0.3999999999999986,0.3000000000000007,2.4916009731503204e-05,-0.5877852522924722,-0.8090169943749481,0.835270211411272,0.9940887486458513,0.9713337724186744,-0.5856705904872301,0.0
0.531,0.0,1.0,1.0,-0.8270805742745614,-0.5620833778521312,-1.0,0.379999999999999,0.3100000000000005,2.4422639682917612e-05,-0.5620833778521312,-0.8270805742745614,0.825141823623021,0.9936888571968154,0.9809955432651287,0.10919694842406735,0.0
0.532,0.0,1.0,1.0,-0.8443279255020155,-0.535826794978996,-1.0,0.35999999999999943,0.3200000000000003,2.393903901584477e-05,-0.535826794978996,-0.8443279255020155,0.8148102621687294,0.9932759557391867,0.9886970067444872,0.11096768789341772,0.0
0.533,0.0,1.0,1.0,-0.860742027003943,-0.5090414157503723,-1.0,0.33999999999999986,0.33000000000000007,2.3465014283569705e-05,-0.5090414157503723,-0.860742027003943,0.804286282838474,0.9928500540460478,0.994419403179084,0.40524922615711473,0.0
0.534,0.0,1.0,1.0,-0.8763066800438638,-0.48175367410171493,-1.0,0.3200000000000003,0.33999999999999986,2.30003758698791e-05,-0.48175367410171493,-0.8763066800438638,0.7935807340157668,0.9924111621977001,0.9981479022826905,1.952094378142515,0.0
0.535,0.0,1.0,1.0,-0.8910065241883688,-0.453990499739545,-1.0,0.29999999999999893,0.35000000000000053,2.254493791321217e-05,-0.453990499739545,-0.8910065241883688,0.7827045382418681,0.9919592905813804,0.9998716485405407,-0.80266951080101,0.0
0.536,0.0,1.0,1.0,-0.9048270524660196,-0.4257792915650726,-1.0,0.27999999999999936,0.3600000000000003,2.209851823231375e-05,-0.4257792915650726,-0.9048270524660196,0.7716686738745262,0.9914944498909674,0.9995837987579881,-0.4155614617431676,0.0
0.537,0.0,1.0,1.0,-0.9177546256839818,-0.3971478906347791,-1.0,0.2599999999999998,0.3700000000000001,2.1660938253359086e-05,-0.3971478906347791,-0.9177546256839818,0.7604841568835896,0.9910166511266801,0.9972815516530568,-1.895825887056454,0.0
0.538,0.0,1.0,1.0,-0.9297764858882513,-0.36812455268467825,-1.0,0.23999999999999844,0.3800000000000008,2.123202293852213e-05,-0.36812455268467825,-0.9297764858882513,0.7491620228249927,0.9905259055947692,0.9929661693835601,-0.5265094493862595,0.0
0.539,0.0,1.0,1.0,-0.9408807689542259,-0.33873792024529015,-1.0,0.21999999999999886,0.39000000000000057,2.0811600715958e-05,-0.33873792024529015,-0.9408807689542259,0.7377133090335346,0.9900222249071962,0.9866429909152333,-1.3764031253207054,0.0
0.54,0.0,1.0,1.0,-0.9510565162951534,-0.30901699437494806,-1.0,0.1999999999999993,0.40000000000000036,2.0399503411171922e-05,-0.30901699437494806,-0.9510565162951534,0.7261490370736909,0.9895056209813083,0.9783214371534031,-1.2438221131333627,0.0
0.541,0.0,1.0,1.0,-0.9602936856769433,-0.27899110603922833,-1.0,0.17999999999999972,0.41000000000000014,1.9995566179747357e-05,-0.27899110603922833,-0.9602936856769433,0.7144801954864034,0.9889761060395016,0.9680150077771273,-1.5950809584002725,0.0
0.542,0.0,1.0,1.0,-0.9685831611286309,-0.24868988716485577,-1.0,0.16000000000000014,0.41999999999999993,1.959962744140579e-05,-0.24868988716485577,-0.9685831611286309,0.7027177228683976,0.9884336926088764,0.9557412697313509,-0.7328811545591849,0.0
0.543,0.0,1.0,1.0,-0.9759167619387475,-0.21814324139654198,-1.0,0.1399999999999988,0.4300000000000006,1.9211528815372642e-05,-0.21814324139654198,-0.9759167619387475,0.6908724913190898,0.9878783935208844,0.9415218373495451,-0.3662315888882489,0.0
0.544,0.0,1.0,1.0,-0.982287250728689,-0.1873813145857225,-1.0,0.11999999999999922,0.4400000000000004,1.8831115057022737e-05,-0.1873813145857225,-0.982287250728689,0.6789552902885679,0.9873102219109677,0.9253823440963389,-0.0565618983552903,0.0
0.545,0.0,1.0,1.0,-0.9876883405951378,-0.15643446504023065,-1.0,0.09999999999999964,0.4500000000000002,1.8458233995780558e-05,-0.15643446504023065,-0.9876883405951378,0.6669768108584744,0.9867291912181881,0.9073524059369007,-0.6727566803142607,0.0
0.546,0.0,1.0,1.0,-0.9921147013144781,-0.12533323356430245,-1.0,0.0799999999999983,0.46000000000000085,1.8092736474249758e-05,-0.12533323356430245,-0.9921147013144781,0.6549476304858832,0.9861353151848484,0.8874655763572229,0.797364053641574,0.0
0.547,0.0,1.0,1.0,-0.99556196460308,-0.09410831331851445,-1.0,0.05999999999999872,0.47000000000000064,1.7734476288548362e-05,-0.09410831331851445,-0.99556196460308,0.642878198238472,0.9855286078561055,0.8657592930768893,-0.4571694065873364,0.0
0.548,0.0,1.0,1.0,-0.9980267284282717,-0.06279051952931192,-1.0,0.03999999999999915,0.4800000000000004,1.738331012982519e-05,-0.06279051952931192,-0.9980267284282717,0.6307788205474283,0.9849090835795746,0.8422748165134502,0.3617334036638781,0.0
0.549,0.0,1.0,1.0,-0.9995065603657315,-0.03141075907812879,-1.0,0.019999999999999574,0.4900000000000002,1.703909752693454e-05,-0.03141075907812879,-0.9995065603657315,0.6186596475026225,0.9842767570049245,0.817057160075083,-0.8519348466557722,0.0
0.55,0.0,1.0,0.0,-1.0,1.1028010998692062e-15,-1.0,0.0,0.5,1.670170079024566e-05,1.1028010998692062e-15,-1.0,0.6065306597126334,0.983631643083466,0.790155012375691,-0.7170822917709743,0.0
0.551,0.0,1.0,0.0,-0.9995065603657316,0.03141075907812744,-1.0,-0.02000000000000135,0.5100000000000007,1.637098495656519e-05,0.03141075907812744,-0.9995065603657316,0.5944016557502186,0.9829737570677295,0.7616206514841777,-0.06780657429656982,0.0
0.552,0.0,1.0,0.0,-0.9980267284282716,0.06279051952931412,-1.0,-0.040000000000000924,0.5200000000000005,1.6046817735150026e-05,0.06279051952931412,-0.9980267284282716,0.5822822402018134,0.9823031145110364,0.7315098513369064,0.7473916280466395,0.0
0.553,0.0,1.0,0.0,-0.9955619646030798,0.09410831331851666,-1.0,-0.0600000000000005,0.5300000000000002,1.5729069454789374e-05,0.09410831331851666,-0.9955619646030798,0.570181812337605,0.9816197312670597,0.6998817804596751,-1.5564780147181152,0.0
0.554,0.0,1.0,0.0,-0.9921147013144778,0.12533323356430462,-1.0,-0.08000000000000185,0.5400000000000009,1.541761301193436e-05,0.12533323356430462,-0.9921147013144778,0.5581095554166826,0.980923623489379,0.666798893162657,-0.112552809890214,0.0
0.555,0.0,1.0,0.0,-0.9876883405951374,0.15643446504023284,-1.0,-0.10000000000000142,0.5500000000000007,1.5112323819855033e-05,0.15643446504023284,-0.9876883405951374,0.5460744266397094,0.9802148076310241,0.6323268133886294,0.32876080024679233,0.0
0.556,0.0,1.0,0.0,-0.9822872507286887,0.18738131458572466,-1.0,-0.120000000000001,0.5600000000000005,1.481307975880396e-05,0.18738131458572466,-0.9822872507286887,0.5340851477595171,0.9794933004440127,0.5965342114113892,-0.7574052887530616,0.0
0.557,0.0,1.0,0.0,-0.975916761938747,0.21814324139654415,-1.0,-0.14000000000000057,0.5700000000000003,1.4519761127166799e-05,0.21814324139654415,-0.975916761938747,0.5221501963579799,0.978759118978878,0.5594926735978535,-0.4843138611321943,0.0
0.558,0.0,1.0,0.0,-0.9685831611286312,0.24868988716485446,-1.0,-0.16000000000000014,0.5800000000000001,1.42322505935799e-05,0.24868988716485446,-0.9685831611286312,0.5102777977955038,0.9780122805841882,0.52127656546314,0.3077978348045152,0.0
0.559,0.0,1.0,0.0,-0.9602936856769427,0.2789911060392305,-1.0,-0.1800000000000015,0.5900000000000007,1.3950433149996304e-05,0.2789911060392305,-0.9602936856769427,0.498475917837466,0.977252802906059,0.48196288826385086,-0.013426485830308445,0.0
0.56,0.0,1.0,0.0,-0.9510565162951538,0.3090169943749468,-1.0,-0.20000000000000107,0.6000000000000005,1.3674196065680938e-05,0.3090169943749468,-0.9510565162951538,0.4867522559599717,0.9764807038876558,0.44163112938998017,1.0237029833682798,0.0
0.561,0.0,1.0,0.0,-0.9408807689542251,0.33873792024529226,-1.0,-0.22000000000000064,0.6100000000000003,1.3403428842116915e-05,0.33873792024529226,-0.9408807689542251,0.4751142393353591,0.9756960017686886,0.4003631068308351,-1.19422958494,0.0
0.562,0.0,1.0,0.0,-0.9297764858882505,0.3681245526846803,-1.0,-0.240000000000002,0.620000000000001,1.3138023168804505e-05,0.3681245526846803,-0.9297764858882505,0.4635690174959985,0.974898715084899,0.3582428080047949,0.10380210710224931,0.0
0.563,0.0,1.0,0.0,-0.9177546256839824,0.39714789063477784,-1.0,-0.259999999999998,0.629999999999999,1.2877872879935594e-05,0.39714789063477784,-0.9177546256839824,0.45212345767308293,0.9740888626675375,0.31535622325667045,0.7948678199863553,0.0
0.564,0.0,1.0,0.0,-0.9048270524660201,0.4257792915650714,-1.0,-0.27999999999999936,0.6399999999999997,1.2622873911925919e-05,0.4257792915650714,-0.9048270524660201,0.4407841408053245,0.9732664636428338,0.2717911743397645,1.0641743088790363,0.0
0.565,0.0,1.0,0.0,-0.8910065241883693,0.4539904997395438,-1.0,-0.29999999999999893,0.6499999999999995,1.2372924261788221e-05,0.4539904997395438,-0.8910065241883693,0.42955735821073915,0.9724315374314582,0.22763713821287415,1.6020974269273567,0.0
0.566,0.0,1.0,0.0,-0.8763066800438645,0.4817536741017137,-1.0,-0.3199999999999985,0.6599999999999993,1.2127923946329785e-05,0.4817536741017137,-0.8763066800438645,0.41844910891303544,0.9715841037479753,0.18298506649424567,-0.5772842900350328,0.0
0.567,0.0,1.0,0.0,-0.8607420270039455,0.5090414157503681,-1.0,-0.33999999999999986,0.6699999999999999,1.1887774962157688e-05,0.5090414157503681,-0.8607420270039455,0.40746509761252764,0.9707241826002884,0.1379272009266865,1.296328246907171,0.0
0.568,0.0,1.0,0.0,-0.8443279255020162,0.5358267949789949,-1.0,-0.35999999999999943,0.6799999999999997,1.1652381246476234e-05,0.5358267949789949,-0.8443279255020162,0.396610733289965,0.9698517942890765,0.09255688521856148,-0.07640766753794086,0.0
0.569,0.0,1.0,0.0,-0.8270805742745622,0.5620833778521301,-1.0,-0.379999999999999,0.6899999999999995,1.1421648638660505e-05,0.5620833778521301,-0.8270805742745622,0.38589112843021894,0.9689669594072237,0.04696837363595292,-0.5279325592127919,0.0
0.57,0.0,1.0,0.0,-0.8090169943749489,0.5877852522924711,-1.0,-0.3999999999999986,0.6999999999999993,1.119548484259094e-05,0.5877852522924711,-0.8090169943749489,0.37531109885139957,0.9680696988392379,0.0012566367307052361,0.5345191194650344,0.0
0.571,0.0,1.0,0.0,-0.7901550123756909,0.6129070536529758,-1.0,-0.41999999999999815,0.7099999999999991,1.0973799389733532e-05,0.6129070536529758,-0.7901550123756909,0.3648751641236792,0.9671600337606652,-0.04448283540199642,0.5005560614906792,0.0
0.572,0.0,1.0,0.0,-0.770513242775791,0.6374239897486875,-1.0,-0.4399999999999995,0.7199999999999998,1.0756503602951294e-05,0.6374239897486875,-0.770513242775791,0.35458754856089897,0.9662379856374921,-0.09015423193493224,-0.38836278848117356,0.0
0.573,0.0,1.0,0.0,-0.7501110696304604,0.6613118653236509,-1.0,-0.4599999999999991,0.7299999999999995,1.0543510561032177e-05,0.6613118653236509,-0.7501110696304604,0.344452182766909,0.9653035762255427,-0.13566162178006566,0.0943207630112641,0.0
0.574,0.0,1.0,0.0,-0.7289686274214137,0.6845471059286863,-1.0,-0.47999999999999865,0.7399999999999993,1.0334735063919507e-05,0.6845471059286863,-0.7289686274214137,0.33447270571756405,0.9643568275698662,-0.18090915530435095,0.8475988355898938,0.0
0.575,0.0,1.0,0.0,-0.7071067811865487,0.7071067811865464,-1.0,-0.5,0.75,1.013009359863071e-05,0.7071067811865464,-0.7071067811865487,0.32465246735834974,0.963397762004116,-0.22580126686910376,1.339099579607995,0.0
0.576,0.0,1.0,0.0,-0.6845471059286913,0.7289686274214091,-1.0,-0.5199999999999996,0.7599999999999998,9.929504305851081e-06,0.7289686274214091,-0.6845471059286913,0.31499453169676334,0.9624264021499223,-0.27024287776725897,-0.05544578902059844,0.0
0.577,0.0,1.0,0.0,-0.6613118653236534,0.7501110696304583,-1.0,-0.5399999999999991,0.7699999999999996,9.732886947188931e-06,0.7501110696304583,-0.6613118653236534,0.3055016803678051,0.9614427709162552,-0.31413959912891115,-0.3025708629616634,0.0
0.578,0.0,1.0,0.0,-0.63742398974869,0.770513242775789,-1.0,-0.5599999999999987,0.7799999999999994,9.54016287307923e-06,0.770513242775789,-0.63742398974869,0.2961764166502667,0.9604468914987804,-0.35739793436252393,-0.24409370378054107,0.0
0.579,0.0,1.0,0.0,-0.6129070536529784,0.790155012375689,-1.0,-0.5799999999999983,0.7899999999999991,9.351254991322629e-06,0.790155012375689,-0.6129070536529784,0.2870209699109174,0.9594387873792065,-0.3999254806971682,-0.29571124732187853,0.0
0.58,0.0,1.0,0.0,-0.5877852522924737,0.809016994374947,-1.0,-0.5999999999999996,0.7999999999999998,9.166087736247617e-06,0.809016994374947,-0.5877852522924737,0.27803730045319414,0.9584184823246249,-0.4416311293899818,-0.2484753813449779,0.0
0.581,0.0,1.0,0.0,-0.5620833778521328,0.8270805742745604,-1.0,-0.6199999999999992,0.8099999999999996,8.984587038483222e-06,0.8270805742745604,-0.5620833778521328,0.26922710474659955,0.957386000386841,-0.4824252641627934,-1.3426467517060894,0.0
0.582,0.0,1.0,0.0,-0.5358267949789975,0.8443279255020145,-1.0,-0.6399999999999988,0.8199999999999994,8.806680295330328e-06,0.8443279255020145,-0.5358267949789975,0.2605918210126892,0.9563413659016978,-0.5222199574326802,0.6610005588198293,0.0
0.583,0.0,1.0,0.0,-0.5090414157503739,0.8607420270039421,-1.0,-0.6600000000000001,0.8300000000000001,8.632296341719536e-06,0.8607420270039421,-0.5090414157503739,0.25213263514330014,0.9552846034883922,-0.5609291639026512,-0.3938458582542131,0.0
0.584,0.0,1.0,0.0,-0.48175367410171654,0.8763066800438629,-1.0,-0.6799999999999997,0.8399999999999999,8.46136542174425e-06,0.8763066800438629,-0.48175367410171654,0.24385048692652464,0.9542157380487816,-0.5984689110815615,-0.2718386989562319,0.0
0.585,0.0,1.0,0.0,-0.4539904997395498,0.8910065241883663,-1.0,-0.6999999999999993,0.8499999999999996,8.293819160757357e-06,0.8910065241883663,-0.4539904997395498,0.23574607655586352,0.9531347947666845,-0.6347574863057575,0.031517343639014664,0.0
0.586,0.0,1.0,0.0,-0.42577929156507427,0.9048270524660188,-1.0,-0.7199999999999989,0.8599999999999994,8.12959053802051e-06,0.9048270524660188,-0.42577929156507427,0.22781987139800902,0.9520417991071726,-0.6697156198394888,-0.04781771644998328,0.0
0.587,0.0,1.0,0.0,-0.3971478906347808,0.917754625683981,-1.0,-0.7399999999999984,0.8699999999999992,7.968613859894859e-06,0.917754625683981,-0.3971478906347808,0.22007211299479584,0.9509367768158538,-0.7032666636366872,-1.3860879230770506,0.0
0.588,0.0,1.0,0.0,-0.36812455268468,0.9297764858882506,-1.0,-0.7599999999999998,0.8799999999999999,7.810824733562767e-06,0.9297764858882506,-0.36812455268468,0.21250282427502207,0.9498197539181501,-0.7353367653530911,0.09107753548443978,0.0
0.589,0.0,1.0,0.0,-0.33873792024529187,0.9408807689542253,-1.0,-0.7799999999999994,0.8899999999999997,7.656160041269817e-06,0.9408807689542253,-0.33873792024529187,0.20511181695207692,0.9486907567185647,-0.7658550372050877,-0.7685216459928024,0.0
0.59,0.0,1.0,0.0,-0.3090169943749498,0.9510565162951528,-1.0,-0.7999999999999989,0.8999999999999995,7.504557915076858e-06,0.9510565162951528,-0.3090169943749498,0.19789869908361465,0.9475498117999431,-0.7947537192800133,1.7474915549847485,0.0
0.591,0.0,1.0,0.0,-0.2789911060392301,0.9602936856769428,-1.0,-0.8200000000000003,0.9100000000000001,7.355957712112049e-06,0.9602936856769428,-0.2789911060392301,0.1908628827698802,0.9463969460227261,-0.821968336911842,-0.9172776752811556,0.0
0.592,0.0,1.0,0.0,-0.24868988716485754,0.9685831611286304,-1.0,-0.8399999999999999,0.9199999999999999,7.210299990312828e-06,0.9685831611286304,-0.24868988716485754,0.18400359196771982,0.9452321865241948,-0.8474378517463784,0.20538708146965837,0.0
